Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER
4,1674013811776,18/01/2023 03:50:11,1674013810089,-7,17/01/2023 20:50:10,92237,23,task-gkan,,26451925,BLIND,7807916,,complete,,63c76bf9ed8812a2d89dc984,mobile,Samsung SM-N975U1,Android 12,Chrome 108.0.0.0,869x412,789x332,,Audio Check,10,Block 3-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,3138.2000000476837,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1674013812370,18/01/2023 03:50:12,1674013810690,-7,17/01/2023 20:50:10,92237,23,task-gkan,,26451925,BLIND,7807916,,complete,,63c76bf9ed8812a2d89dc984,mobile,Samsung SM-N975U1,Android 12,Chrome 108.0.0.0,869x412,789x332,,Audio Check,10,Block 3-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,3736.800000190735,,,cura,1,1,0,0,,,,,,Audio Check,cura
6,1674013814898,18/01/2023 03:50:14,1674013813206,-7,17/01/2023 20:50:13,92237,23,task-gkan,,26451925,BLIND,7807916,,complete,,63c76bf9ed8812a2d89dc984,mobile,Samsung SM-N975U1,Android 12,Chrome 108.0.0.0,869x412,789x332,,Audio Check,10,Block 3-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,2497.5999999046326,,,,,0,1,0,,,,,,Audio Check,cura
7,1674013815118,18/01/2023 03:50:15,1674013813221,-7,17/01/2023 20:50:13,92237,23,task-gkan,,26451925,BLIND,7807916,,complete,,63c76bf9ed8812a2d89dc984,mobile,Samsung SM-N975U1,Android 12,Chrome 108.0.0.0,869x412,789x332,,Audio Check,10,Block 3-B,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,23286,,,,,0,1,0,,,,,,,
1,1674012839809,18/01/2023 03:33:59,1674012839858,-5,17/01/2023 22:33:59,92237,23,task-gkan,,26451797,BLIND,7807889,,complete,,63c767bea7988d30b5e4c2c1,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1366x768,1304x655,,Audio Check,10,Block 7-A,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1674012850044,18/01/2023 03:34:10,1674012850144,-5,17/01/2023 22:34:10,92237,23,task-gkan,,26451797,BLIND,7807889,,complete,,63c767bea7988d30b5e4c2c1,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1366x768,1304x655,,Audio Check,10,Block 7-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,10139,,,,,0,1,0,,,,,,Instructions,
3,1674012852904,18/01/2023 03:34:12,1674012852624,-5,17/01/2023 22:34:12,92237,23,task-gkan,,26451797,BLIND,7807889,,complete,,63c767bea7988d30b5e4c2c1,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1366x768,1304x655,,Audio Check,10,Block 7-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2440,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1674012853843,18/01/2023 03:34:13,1674012853842,-5,17/01/2023 22:34:13,92237,23,task-gkan,,26451797,BLIND,7807889,,complete,,63c767bea7988d30b5e4c2c1,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1366x768,1304x655,,Audio Check,10,Block 7-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,3657,,,cura,1,1,0,0,,,,,,Audio Check,cura
5,1674012856771,18/01/2023 03:34:16,1674012856738,-5,17/01/2023 22:34:16,92237,23,task-gkan,,26451797,BLIND,7807889,,complete,,63c767bea7988d30b5e4c2c1,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1366x768,1304x655,,Audio Check,10,Block 7-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,2866,,,,,0,1,0,,,,,,Audio Check,cura
6,1674012857295,18/01/2023 03:34:17,1674012856753,-5,17/01/2023 22:34:16,92237,23,task-gkan,,26451797,BLIND,7807889,,complete,,63c767bea7988d30b5e4c2c1,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1366x768,1304x655,,Audio Check,10,Block 7-A,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,16895,,,,,0,1,0,,,,,,,
1,1674012821422,18/01/2023 03:33:41,1674012819724,-8,17/01/2023 19:33:39,92237,23,task-gkan,,26451794,BLIND,7807892,,complete,,63c767f307ad89812d2f31a6,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x714,,Audio Check,10,Block 0-A,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1674012850804,18/01/2023 03:34:10,1674012849146,-8,17/01/2023 19:34:09,92237,23,task-gkan,,26451794,BLIND,7807892,,complete,,63c767f307ad89812d2f31a6,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,,Audio Check,10,Block 0-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,29394.299999952316,,,,,0,1,0,,,,,,Instructions,
3,1674012853092,18/01/2023 03:34:13,1674012851420,-8,17/01/2023 19:34:11,92237,23,task-gkan,,26451794,BLIND,7807892,,complete,,63c767f307ad89812d2f31a6,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,,Audio Check,10,Block 0-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2264,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1674012854650,18/01/2023 03:34:14,1674012852985,-8,17/01/2023 19:34:12,92237,23,task-gkan,,26451794,BLIND,7807892,,complete,,63c767f307ad89812d2f31a6,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,,Audio Check,10,Block 0-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,3829.899999976158,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1674012856976,18/01/2023 03:34:16,1674012855330,-8,17/01/2023 19:34:15,92237,23,task-gkan,,26451794,BLIND,7807892,,complete,,63c767f307ad89812d2f31a6,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,,Audio Check,10,Block 0-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,6172.700000047684,,,cura,1,1,0,0,,,,,,Audio Check,cura
6,1674012859565,18/01/2023 03:34:19,1674012857926,-8,17/01/2023 19:34:17,92237,23,task-gkan,,26451794,BLIND,7807892,,complete,,63c767f307ad89812d2f31a6,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,,Audio Check,10,Block 0-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,2586.399999976158,,,,,0,1,0,,,,,,Audio Check,cura
7,1674012859850,18/01/2023 03:34:19,1674012857930,-8,17/01/2023 19:34:17,92237,23,task-gkan,,26451794,BLIND,7807892,,complete,,63c767f307ad89812d2f31a6,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,,Audio Check,10,Block 0-A,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,38206,,,,,0,1,0,,,,,,,
1,1674008658791,18/01/2023 02:24:18,1674008658123,-5,17/01/2023 21:24:18,92237,23,task-gkan,,26451479,BLIND,7807823,,complete,,63c757bbe74c7e8c4ad175b8,mobile,Apple iPhone,iOS 16.0.3,Mobile Safari 16.0,393x852,734x310,,Audio Check,10,Block 6-A,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1674008666380,18/01/2023 02:24:26,1674008665970,-5,17/01/2023 21:24:25,92237,23,task-gkan,,26451479,BLIND,7807823,,complete,,63c757bbe74c7e8c4ad175b8,mobile,Apple iPhone,iOS 16.0.3,Mobile Safari 16.0,393x852,734x310,,Audio Check,10,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,7822,,,,,0,1,0,,,,,,Instructions,
3,1674008669675,18/01/2023 02:24:29,1674008669287,-5,17/01/2023 21:24:29,92237,23,task-gkan,,26451479,BLIND,7807823,,complete,,63c757bbe74c7e8c4ad175b8,mobile,Apple iPhone,iOS 16.0.3,Mobile Safari 16.0,393x852,734x310,,Audio Check,10,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,3310,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1674008681039,18/01/2023 02:24:41,1674008680612,-5,17/01/2023 21:24:40,92237,23,task-gkan,,26451479,BLIND,7807823,,complete,,63c757bbe74c7e8c4ad175b8,mobile,Apple iPhone,iOS 16.0.3,Mobile Safari 16.0,393x852,734x310,,Audio Check,10,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,14635,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1674008697919,18/01/2023 02:24:57,1674008697524,-5,17/01/2023 21:24:57,92237,23,task-gkan,,26451479,BLIND,7807823,,complete,,63c757bbe74c7e8c4ad175b8,mobile,Apple iPhone,iOS 16.0.3,Mobile Safari 16.0,393x852,734x310,,Audio Check,10,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,31546,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Audio Check,cura
6,1674008702641,18/01/2023 02:25:02,1674008702246,-5,17/01/2023 21:25:02,92237,23,task-gkan,,26451479,BLIND,7807823,,complete,,63c757bbe74c7e8c4ad175b8,mobile,Apple iPhone,iOS 16.0.3,Mobile Safari 16.0,393x852,734x310,,Audio Check,10,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,36268,,,AUDIO PLAY REQUESTED,4,0,1,0,,,,,,Audio Check,cura
7,1674008725983,18/01/2023 02:25:25,1674008725462,-5,17/01/2023 21:25:25,92237,23,task-gkan,,26451479,BLIND,7807823,,complete,,63c757bbe74c7e8c4ad175b8,mobile,Apple iPhone,iOS 16.0.3,Mobile Safari 16.0,393x852,734x310,,Audio Check,10,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,59483,,,AUDIO PLAY REQUESTED,5,0,1,0,,,,,,Audio Check,cura
8,1674008730184,18/01/2023 02:25:30,1674008730133,-5,17/01/2023 21:25:30,92237,23,task-gkan,,26451479,BLIND,7807823,,complete,,63c757bbe74c7e8c4ad175b8,mobile,Apple iPhone,iOS 16.0.3,Mobile Safari 16.0,393x852,734x310,,Audio Check,10,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,64154,,,AUDIO PLAY REQUESTED,6,0,1,0,,,,,,Audio Check,cura
9,1674008739786,18/01/2023 02:25:39,1674008739728,-5,17/01/2023 21:25:39,92237,23,task-gkan,,26451479,BLIND,7807823,,complete,,63c757bbe74c7e8c4ad175b8,mobile,Apple iPhone,iOS 16.0.3,Mobile Safari 16.0,393x852,393x660,,Audio Check,10,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,73749,,,AUDIO PLAY REQUESTED,7,0,1,0,,,,,,Audio Check,cura
10,1674008750314,18/01/2023 02:25:50,1674008750256,-5,17/01/2023 21:25:50,92237,23,task-gkan,,26451479,BLIND,7807823,,complete,,63c757bbe74c7e8c4ad175b8,mobile,Apple iPhone,iOS 16.0.3,Mobile Safari 16.0,393x852,734x310,,Audio Check,10,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,84277,,,AUDIO PLAY REQUESTED,8,0,1,0,,,,,,Audio Check,cura
11,1674008753209,18/01/2023 02:25:53,1674008753151,-5,17/01/2023 21:25:53,92237,23,task-gkan,,26451479,BLIND,7807823,,complete,,63c757bbe74c7e8c4ad175b8,mobile,Apple iPhone,iOS 16.0.3,Mobile Safari 16.0,393x852,734x310,,Audio Check,10,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,87164,,,cura,1,1,0,0,,,,,,Audio Check,cura
12,1674008756688,18/01/2023 02:25:56,1674008756630,-5,17/01/2023 21:25:56,92237,23,task-gkan,,26451479,BLIND,7807823,,complete,,63c757bbe74c7e8c4ad175b8,mobile,Apple iPhone,iOS 16.0.3,Mobile Safari 16.0,393x852,734x310,,Audio Check,10,Block 6-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,3466,,,,,0,1,0,,,,,,Audio Check,cura
13,1674008756787,18/01/2023 02:25:56,1674008756635,-5,17/01/2023 21:25:56,92237,23,task-gkan,,26451479,BLIND,7807823,,complete,,63c757bbe74c7e8c4ad175b8,mobile,Apple iPhone,iOS 16.0.3,Mobile Safari 16.0,393x852,734x310,,Audio Check,10,Block 6-A,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,98512,,,,,0,1,0,,,,,,,
1,1674006416289,18/01/2023 01:46:56,1674006425426,-6,17/01/2023 19:47:05,92237,23,task-gkan,,26451258,BLIND,7807782,,complete,,63c74f2c80553fa7ecd3e56e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x714,,Audio Check,10,Block 5-B,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1674006433123,18/01/2023 01:47:13,1674006442047,-6,17/01/2023 19:47:22,92237,23,task-gkan,,26451258,BLIND,7807782,,complete,,63c74f2c80553fa7ecd3e56e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,,Audio Check,10,Block 5-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,16571.5,,,,,0,1,0,,,,,,Instructions,
3,1674006434693,18/01/2023 01:47:14,1674006443897,-6,17/01/2023 19:47:23,92237,23,task-gkan,,26451258,BLIND,7807782,,complete,,63c74f2c80553fa7ecd3e56e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,,Audio Check,10,Block 5-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,1829.2999999988824,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1674006436986,18/01/2023 01:47:16,1674006446177,-6,17/01/2023 19:47:26,92237,23,task-gkan,,26451258,BLIND,7807782,,complete,,63c74f2c80553fa7ecd3e56e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,,Audio Check,10,Block 5-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,4107.299999998882,,,cura,1,1,0,0,,,,,,Audio Check,cura
5,1674006439036,18/01/2023 01:47:19,1674006448235,-6,17/01/2023 19:47:28,92237,23,task-gkan,,26451258,BLIND,7807782,,complete,,63c74f2c80553fa7ecd3e56e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,,Audio Check,10,Block 5-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,2039.300000000745,,,,,0,1,0,,,,,,Audio Check,cura
6,1674006439217,18/01/2023 01:47:19,1674006448240,-6,17/01/2023 19:47:28,92237,23,task-gkan,,26451258,BLIND,7807782,,complete,,63c74f2c80553fa7ecd3e56e,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x714,,Audio Check,10,Block 5-B,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,22814,,,,,0,1,0,,,,,,,
1,1673610288523,13/01/2023 11:44:48,1673610290014,-6,13/01/2023 05:44:50,92237,23,task-gkan,,26360869,BLIND,7781704,,complete,,63c143e7c37b55cd1490e074,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1920x1080,1920x955,,Audio Check,10,Block 3-A,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1673610311731,13/01/2023 11:45:11,1673610313266,-6,13/01/2023 05:45:13,92237,23,task-gkan,,26360869,BLIND,7781704,,complete,,63c143e7c37b55cd1490e074,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1920x1080,1920x955,,Audio Check,10,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,23237,,,,,0,1,0,,,,,,Instructions,
3,1673610313321,13/01/2023 11:45:13,1673610314846,-6,13/01/2023 05:45:14,92237,23,task-gkan,,26360869,BLIND,7781704,,complete,,63c143e7c37b55cd1490e074,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1920x1080,1920x955,,Audio Check,10,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,1574,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1673610314919,13/01/2023 11:45:14,1673610316469,-6,13/01/2023 05:45:16,92237,23,task-gkan,,26360869,BLIND,7781704,,complete,,63c143e7c37b55cd1490e074,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1920x1080,1920x955,,Audio Check,10,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,3196,,,cura,1,1,0,0,,,,,,Audio Check,cura
5,1673610317156,13/01/2023 11:45:17,1673610318696,-6,13/01/2023 05:45:18,92237,23,task-gkan,,26360869,BLIND,7781704,,complete,,63c143e7c37b55cd1490e074,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1920x1080,1920x955,,Audio Check,10,Block 3-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,2225,,,,,0,1,0,,,,,,Audio Check,cura
6,1673610317281,13/01/2023 11:45:17,1673610318707,-6,13/01/2023 05:45:18,92237,23,task-gkan,,26360869,BLIND,7781704,,complete,,63c143e7c37b55cd1490e074,computer,Desktop or Laptop,Windows 10,Firefox 108.0,1920x1080,1920x955,,Audio Check,10,Block 3-A,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,28693,,,,,0,1,0,,,,,,,
1,1673595559333,13/01/2023 07:39:19,1673595559170,-8,12/01/2023 23:39:19,92237,23,task-gkan,,26358427,BLIND,7780908,,complete,,63c1097bdb5dfbeec90bb646,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.6.1,834x1194,1194x704,,Audio Check,10,Block 5-B,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1673595594815,13/01/2023 07:39:54,1673595594693,-8,12/01/2023 23:39:54,92237,23,task-gkan,,26358427,BLIND,7780908,,complete,,63c1097bdb5dfbeec90bb646,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.6.1,834x1194,1194x704,,Audio Check,10,Block 5-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,35494.00000000001,,,,,0,1,0,,,,,,Instructions,
3,1673595598054,13/01/2023 07:39:58,1673595597922,-8,12/01/2023 23:39:57,92237,23,task-gkan,,26358427,BLIND,7780908,,complete,,63c1097bdb5dfbeec90bb646,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.6.1,834x1194,1194x704,,Audio Check,10,Block 5-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,3221,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1673595659151,13/01/2023 07:40:59,1673595659050,-8,12/01/2023 23:40:59,92237,23,task-gkan,,26358427,BLIND,7780908,,complete,,63c1097bdb5dfbeec90bb646,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.6.1,834x1194,1194x704,,Audio Check,10,Block 5-B,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
5,1673595664695,13/01/2023 07:41:04,1673595664577,-8,12/01/2023 23:41:04,92237,23,task-gkan,,26358427,BLIND,7780908,,complete,,63c1097bdb5dfbeec90bb646,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.6.1,834x1194,1194x704,,Audio Check,10,Block 5-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,5503.000000000001,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
6,1673595768410,13/01/2023 07:42:48,1673595767768,-8,12/01/2023 23:42:47,92237,23,task-gkan,,26358427,BLIND,7780908,,complete,,63c1097bdb5dfbeec90bb646,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.6.1,834x1194,1194x704,,Audio Check,10,Block 5-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,108699,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
7,1673595770871,13/01/2023 07:42:50,1673595770757,-8,12/01/2023 23:42:50,92237,23,task-gkan,,26358427,BLIND,7780908,,complete,,63c1097bdb5dfbeec90bb646,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.6.1,834x1194,1194x704,,Audio Check,10,Block 5-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,111688.00000000001,,,cura,1,1,0,0,,,,,,Audio Check,cura
8,1673595773800,13/01/2023 07:42:53,1673595773697,-8,12/01/2023 23:42:53,92237,23,task-gkan,,26358427,BLIND,7780908,,complete,,63c1097bdb5dfbeec90bb646,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.6.1,834x1194,1194x704,,Audio Check,10,Block 5-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,2933,,,,,0,1,0,,,,,,Audio Check,cura
9,1673595773989,13/01/2023 07:42:53,1673595773701,-8,12/01/2023 23:42:53,92237,23,task-gkan,,26358427,BLIND,7780908,,complete,,63c1097bdb5dfbeec90bb646,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.6.1,834x1194,1194x704,,Audio Check,10,Block 5-B,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,114651,,,,,0,1,0,,,,,,,
1,1673594898364,13/01/2023 07:28:18,1673594898610,-8,12/01/2023 23:28:18,92237,23,task-gkan,,26358394,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Check,10,Block 2-B,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1673594916072,13/01/2023 07:28:36,1673594916374,-8,12/01/2023 23:28:36,92237,23,task-gkan,,26358394,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Check,10,Block 2-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,17684.700000286102,,,,,0,1,0,,,,,,Instructions,
3,1673594922936,13/01/2023 07:28:42,1673594923229,-8,12/01/2023 23:28:43,92237,23,task-gkan,,26358394,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Check,10,Block 2-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,6843.099999904633,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1673594925541,13/01/2023 07:28:45,1673594925826,-8,12/01/2023 23:28:45,92237,23,task-gkan,,26358394,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Check,10,Block 2-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,9438.299999713898,,,cura,1,1,0,0,,,,,,Audio Check,cura
5,1673594928434,13/01/2023 07:28:48,1673594928724,-8,12/01/2023 23:28:48,92237,23,task-gkan,,26358394,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Check,10,Block 2-B,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,2883,,,,,0,1,0,,,,,,Audio Check,cura
6,1673594928703,13/01/2023 07:28:48,1673594928739,-8,12/01/2023 23:28:48,92237,23,task-gkan,,26358394,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Check,10,Block 2-B,soundCheckPassed,Spreadsheet1,,,END TASK,,,,,30128,,,,,0,1,0,,,,,,,
1,1673585778687,13/01/2023 04:56:18,1673585778088,-8,12/01/2023 20:56:18,92237,23,task-gkan,,26358059,BLIND,7780804,,complete,,63c0e4248aa9460792a66da9,mobile,Samsung SM-F936U1,Android 12,Chrome 108.0.0.0,691x829,691x654,,Audio Check,10,Block 2-A,soundCheckPassed,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1673585983140,13/01/2023 04:59:43,1673585982586,-8,12/01/2023 20:59:42,92237,23,task-gkan,,26358059,BLIND,7780804,,complete,,63c0e4248aa9460792a66da9,mobile,Samsung SM-F936U1,Android 12,Chrome 108.0.0.0,691x829,691x654,,Audio Check,10,Block 2-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,204437.19999980927,,,,,0,1,0,,,,,,Instructions,
3,1673585985145,13/01/2023 04:59:45,1673585984552,-8,12/01/2023 20:59:44,92237,23,task-gkan,,26358059,BLIND,7780804,,complete,,63c0e4248aa9460792a66da9,mobile,Samsung SM-F936U1,Android 12,Chrome 108.0.0.0,691x829,691x654,,Audio Check,10,Block 2-A,soundCheckPassed,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,1949.2000000476837,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
